School Year,Data Level,Public Or Independent,District Number,District Name,Mincode,School Name,Num Of Schools In Data Level,Total Classes,Classes With Ed Assist,Total Classes Greater 30,Avg Class Size K,Avg Class Size 1 3,Avg Class Size 4 7,Avg Class Size 8 12
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868038,Frank J. Ney Elementary,1,9,5,,18.2,23.3,28.3,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868038,Frank J. Ney Elementary,1,9,3,,21,21.2,28.3,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868038,Frank J. Ney Elementary,1,9,2,1,18,23.1,27.7,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868038,Frank J. Ney Elementary,1,10,4,,19.5,22,27.8,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868038,Frank J. Ney Elementary,1,10,5,,22,22,28.2,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868038,Frank J. Ney Elementary,1,9,7,,20.2,21.8,28.5,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868040,Gabriola Elementary,1,7,4,,18,20.8,26.5,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868040,Gabriola Elementary,1,7,5,,17,21.9,26.8,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868040,Gabriola Elementary,1,7,5,,21,21.3,25.9,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868040,Gabriola Elementary,1,7,5,,21.5,21.5,26.7,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868040,Gabriola Elementary,1,8,6,,19,18.1,25,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868040,Gabriola Elementary,1,8,4,,13,19.3,26.7,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868040,Gabriola Elementary,1,8,7,,20,21.2,23.4,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868040,Gabriola Elementary,1,7,6,,21,23.2,28.1,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868040,Gabriola Elementary,1,7,3,,21,23.6,24.5,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868041,Georgia Avenue Elementary,1,19,19,,14.5,19.1,19.2,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868041,Georgia Avenue Elementary,1,19,19,,18.4,18.8,20.1,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868041,Georgia Avenue Elementary,1,18,18,,17.2,17.7,20.4,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868041,Georgia Avenue Elementary,1,17,17,,15,18.5,19.6,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868041,Georgia Avenue Elementary,1,15,15,,18.1,18.7,20.7,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868041,Georgia Avenue Elementary,1,14,14,,16.3,18.7,23.9,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868041,Georgia Avenue Elementary,1,14,14,,18.2,19.4,25.2,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868041,Georgia Avenue Elementary,1,14,13,,16.7,19.9,25,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868041,Georgia Avenue Elementary,1,14,14,,20,20.5,24.5,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868044,Hammond Bay Elementary,1,11,2,,22,24,28.7,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868044,Hammond Bay Elementary,1,12,3,,19.5,23.7,28.9,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868044,Hammond Bay Elementary,1,13,8,1,22,22.8,28.9,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868044,Hammond Bay Elementary,1,14,6,,20,22.7,26.7,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868044,Hammond Bay Elementary,1,14,2,,18,21.5,28.5,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868044,Hammond Bay Elementary,1,14,3,,22,22.7,28,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868044,Hammond Bay Elementary,1,14,8,,22,23,27.5,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868044,Hammond Bay Elementary,1,14,7,,22,23.5,28.8,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868044,Hammond Bay Elementary,1,14,4,,22,22.3,28,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868048,Ladysmith Intermediate,1,12,4,,,,28.7,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868048,Ladysmith Intermediate,1,12,7,,,,26.6,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868048,Ladysmith Intermediate,1,10,6,,,,28.4,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868048,Ladysmith Intermediate,1,10,9,,,,28.2,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868048,Ladysmith Intermediate,1,10,10,,,,26.1,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868048,Ladysmith Intermediate,1,9,9,,,,28.3,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868048,Ladysmith Intermediate,1,8,7,,,,27.4,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868048,Ladysmith Intermediate,1,8,8,,,,27.9,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868048,Ladysmith Intermediate,1,7,7,,,,27,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868049,Ladysmith Primary,1,12,6,,22,18.9,,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868049,Ladysmith Primary,1,12,9,,19.7,20.2,,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868049,Ladysmith Primary,1,12,8,,16,19.2,,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868049,Ladysmith Primary,1,12,8,,17.7,19.9,,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868049,Ladysmith Primary,1,11,7,,18.3,21.5,,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868049,Ladysmith Primary,1,11,7,,17,22.4,,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868049,Ladysmith Primary,1,10,10,,21.5,21.8,,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868049,Ladysmith Primary,1,10,6,,19.6,21.7,,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868049,Ladysmith Primary,1,11,11,,18.3,22,,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868052,Mountain View Elementary,1,15,9,,21,21.4,29.3,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868052,Mountain View Elementary,1,15,8,,20,22.6,27.9,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868052,Mountain View Elementary,1,16,7,,16.3,21.8,27.7,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868052,Mountain View Elementary,1,16,12,,18.3,23.2,26.4,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868052,Mountain View Elementary,1,15,9,,19,22.3,26.8,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868052,Mountain View Elementary,1,15,7,,21.5,20.1,27.2,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868052,Mountain View Elementary,1,15,8,,22,21.5,27.2,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868052,Mountain View Elementary,1,15,6,,19.6,22,26.7,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868052,Mountain View Elementary,1,15,6,,17,21.5,27.8,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868053,Mount Benson Elementary,1,8,8,,21,20,22.3,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868053,Mount Benson Elementary,1,8,8,,20,20.7,21.3,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868055,McGirr Elementary,1,16,16,,21,20.3,27.8,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868055,McGirr Elementary,1,16,15,,18.5,21.2,28.5,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868055,McGirr Elementary,1,16,11,,14.5,21.3,28.9,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868055,McGirr Elementary,1,16,11,,17.3,21.2,28.8,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868055,McGirr Elementary,1,15,11,,17,21.2,25.1,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868055,McGirr Elementary,1,16,9,,19,19.5,27.6,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868055,McGirr Elementary,1,15,10,,20,21.7,28,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868055,McGirr Elementary,1,15,10,,20,20.3,28.6,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868055,McGirr Elementary,1,16,12,,18,21.7,26.4,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868058,North Oyster Elementary,1,6,6,,15,20.6,26.6,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868058,North Oyster Elementary,1,5,5,,17,18.4,23.3,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868058,North Oyster Elementary,1,5,4,,19,21.4,24.7,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868058,North Oyster Elementary,1,5,5,,18,21.5,21.7,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868058,North Oyster Elementary,1,5,5,,17,19.2,20.4,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868058,North Oyster Elementary,1,5,4,,12,18.4,21,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868058,North Oyster Elementary,1,4,3,,18,19.7,22.8,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868058,North Oyster Elementary,1,4,4,,18,21.8,26.7,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868058,North Oyster Elementary,1,12,12,,21.3,21.1,26.3,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868061,Park Avenue Elementary,1,12,9,,16.5,19.7,27.3,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868061,Park Avenue Elementary,1,11,10,,15,19.3,25.5,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868061,Park Avenue Elementary,1,11,8,,19,21,26.3,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868061,Park Avenue Elementary,1,12,9,,13,21.9,25.1,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868061,Park Avenue Elementary,1,12,6,,16.5,18.3,23.3,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868061,Park Avenue Elementary,1,12,10,,18.5,18.6,24.4,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868061,Park Avenue Elementary,1,12,9,,18,22.3,26.6,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868061,Park Avenue Elementary,1,13,11,,17.5,18.9,26.8,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868061,Park Avenue Elementary,1,13,12,,18.9,22.1,27.2,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868065,Pauline Haarer Elementary,1,11,6,,16.5,22.1,27.5,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868065,Pauline Haarer Elementary,1,11,3,,22,22.7,26.2,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868065,Pauline Haarer Elementary,1,11,2,,17,21.4,29,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868065,Pauline Haarer Elementary,1,11,1,,19.5,23,27.1,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868065,Pauline Haarer Elementary,1,10,2,,19.3,22.1,28.5,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868065,Pauline Haarer Elementary,1,10,1,,21,22.7,26.7,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868065,Pauline Haarer Elementary,1,10,1,,22,21.8,27.5,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868065,Pauline Haarer Elementary,1,10,3,,22,22.6,27.3,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868065,Pauline Haarer Elementary,1,10,5,,22,21.6,28.3,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868066,Pleasant Valley Elementary,1,13,5,,14,21.7,28.9,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868066,Pleasant Valley Elementary,1,13,6,,19.8,22.3,23.5,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868066,Pleasant Valley Elementary,1,13,11,,22,22.4,27.8,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868066,Pleasant Valley Elementary,1,13,4,,14.5,23,27.5,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868066,Pleasant Valley Elementary,1,13,10,,17.5,23.8,27.3,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868066,Pleasant Valley Elementary,1,13,8,,17,21.8,28.2,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868066,Pleasant Valley Elementary,1,13,11,,19.5,18.8,26,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868066,Pleasant Valley Elementary,1,12,9,,18.5,21.5,28.4,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868066,Pleasant Valley Elementary,1,12,11,,21.5,21,27.8,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868071,Quarterway Elementary,1,16,6,,19.8,22.3,23.4,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868071,Quarterway Elementary,1,15,7,,20.4,20.6,26.6,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868071,Quarterway Elementary,1,16,7,,21.6,21.4,25.5,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868071,Quarterway Elementary,1,16,8,,17.7,22.2,25.5,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868071,Quarterway Elementary,1,17,9,,19.7,21.3,25.7,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868071,Quarterway Elementary,1,17,7,,19.7,21.7,24.1,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868071,Quarterway Elementary,1,16,6,,21.7,22.6,26.8,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868071,Quarterway Elementary,1,13,4,,21.6,22.8,28.4,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868071,Quarterway Elementary,1,15,6,,21.5,22,26.5,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868073,Randerson Ridge Elementary,1,13,6,,17,22.6,28.1,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868073,Randerson Ridge Elementary,1,14,11,,19.5,18.3,28.5,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868073,Randerson Ridge Elementary,1,14,11,,19,20.8,28.2,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868073,Randerson Ridge Elementary,1,14,10,,15.5,21.7,28.7,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868073,Randerson Ridge Elementary,1,13,8,,21,22.8,28.3,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868073,Randerson Ridge Elementary,1,13,9,,20,20.7,29.5,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868073,Randerson Ridge Elementary,1,13,6,,17,24,26.6,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868073,Randerson Ridge Elementary,1,13,8,,18.5,21.5,28.8,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868073,Randerson Ridge Elementary,1,14,9,,21.5,20.1,28.2,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868076,Rock City Elementary,1,14,9,,20.5,22.2,25.7,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868076,Rock City Elementary,1,14,8,,19.4,21.8,25.2,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868076,Rock City Elementary,1,14,14,,17.5,22,27.8,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868076,Rock City Elementary,1,15,13,,20,20.8,24.9,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868076,Rock City Elementary,1,14,13,,17.7,21.4,24.7,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868076,Rock City Elementary,1,13,11,,21,21.8,27,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868076,Rock City Elementary,1,12,6,,22,22.4,26.6,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868076,Rock City Elementary,1,13,8,,20.7,23.7,27.5,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868076,Rock City Elementary,1,14,8,,18.5,21.8,26,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868077,Rutherford Elementary,1,12,9,,15,22.2,28.8,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868077,Rutherford Elementary,1,11,11,,20.7,20.8,28.7,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868077,Rutherford Elementary,1,11,11,,21.4,22,26,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868077,Rutherford Elementary,1,11,10,,17.9,20,27.4,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868077,Rutherford Elementary,1,11,10,,16,20.2,25.4,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868077,Rutherford Elementary,1,11,10,,20.6,21.4,28,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868077,Rutherford Elementary,1,11,11,,21,21.7,28.1,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868077,Rutherford Elementary,1,12,11,,19,20.8,25,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868077,Rutherford Elementary,1,11,10,,15.5,20.1,24.5,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868080,Seaview Elementary,1,9,9,,17.2,21.9,27.2,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868080,Seaview Elementary,1,9,9,,17.5,22.2,27.7,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868080,Seaview Elementary,1,10,10,,18.7,21,26.8,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868080,Seaview Elementary,1,11,6,,7.7,22.4,25.8,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868080,Seaview Elementary,1,9,6,,19.7,21.5,24,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868080,Seaview Elementary,1,10,5,,16.6,19.8,26.8,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868080,Seaview Elementary,1,10,9,,21,22.2,24.6,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868080,Seaview Elementary,1,10,5,,21.7,23.3,28,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868080,Seaview Elementary,1,11,9,,19,21.4,24.7,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868081,South Wellington Elementary,1,4,1,,13,20,22,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868081,South Wellington Elementary,1,4,4,,8,23.3,20.8,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868081,South Wellington Elementary,1,4,2,,5,22.7,20.2,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868081,South Wellington Elementary,1,4,3,,9,17.9,22.8,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868081,South Wellington Elementary,1,4,2,,10,16.2,22.4,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868081,South Wellington Elementary,1,4,1,,11,16.2,16,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868081,South Wellington Elementary,1,3,3,,18,18.6,25.3,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868085,Woodbank Primary,1,9,9,,16.4,21.6,,
2007/2008,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868085,Woodbank Primary,1,9,7,,18.3,21.1,,
2008/2009,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868085,Woodbank Primary,1,9,6,,19.2,20.6,,
2009/2010,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868085,Woodbank Primary,1,9,8,,19.5,20.6,,
2010/2011,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868085,Woodbank Primary,1,9,9,,19.3,20.3,,
2011/2012,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868085,Woodbank Primary,1,8,3,,20,22.4,,
2012/2013,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868085,Woodbank Primary,1,8,4,,15,20.7,,
2013/2014,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868085,Woodbank Primary,1,7,5,,21,23.2,,
2014/2015,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868085,Woodbank Primary,1,7,5,,18,23,,
2006/2007,SCHOOL LEVEL,BC PUBLIC SCHOOL,68,Nanaimo-Ladysmith,6868086,Uplands Park Elementary,1,13,5,,14.5,19.4,29,
